id,elevator,timein,timeout,floorin,floorout
42,4,5/29/17 17:57,5/29/17 17:57,2,6
135,3,5/29/17 11:13,5/29/17 11:13,3,10
135,3,5/29/17 19:24,5/29/17 19:24,2,1
135,4,5/29/17 9:22,5/29/17 9:23,4,1
135,4,5/29/17 16:14,5/29/17 16:14,5,6
234,2,5/29/17 12:38,5/29/17 12:38,7,9
234,2,5/29/17 5:07,5/29/17 5:08,3,9
234,1,5/29/17 4:52,5/29/17 4:52,3,5
142,1,5/29/17 5:03,5/29/17 5:03,4,2
142,1,5/29/17 14:44,5/29/17 14:45,7,1
179,1,5/29/17 13:52,5/29/17 13:52,4,7
179,4,5/29/17 6:49,5/29/17 6:49,7,6
179,4,5/29/17 5:37,5/29/17 5:37,6,5
234,4,5/29/17 6:50,5/29/17 6:50,2,5
234,3,5/29/17 14:15,5/29/17 14:16,1,8
234,1,5/29/17 5:54,5/29/17 5:54,2,1
242,4,5/29/17 15:39,5/29/17 15:39,2,7
242,1,5/29/17 5:50,5/29/17 5:50,5,3
242,4,5/29/17 13:30,5/29/17 13:32,2,10
242,3,5/29/17 17:48,5/29/17 17:48,8,4
116,3,5/29/17 8:47,5/29/17 8:48,7,3
116,4,5/29/17 17:44,5/29/17 17:44,10,7
116,3,5/29/17 5:45,5/29/17 5:45,6,1
116,1,5/29/17 8:41,5/29/17 8:42,9,3
235,3,5/29/17 4:11,5/29/17 4:11,6,4
235,1,5/29/17 16:17,5/29/17 16:17,3,2
142,3,5/29/17 9:43,5/29/17 9:44,5,9
142,2,5/29/17 9:45,5/29/17 9:45,5,2
142,4,5/29/17 7:43,5/29/17 7:44,4,6
76,2,5/29/17 19:05,5/29/17 19:05,1,2
76,3,5/29/17 16:21,5/29/17 16:22,10,2
76,1,5/29/17 11:46,5/29/17 11:46,4,7
76,3,5/29/17 12:19,5/29/17 12:19,4,10
277,1,5/29/17 5:55,5/29/17 5:55,8,10
277,4,5/29/17 6:21,5/29/17 6:22,4,9
277,2,5/29/17 13:08,5/29/17 13:08,7,8
245,3,5/29/17 11:15,5/29/17 11:16,9,8
245,4,5/29/17 5:45,5/29/17 5:45,7,3
245,3,5/29/17 11:52,5/29/17 11:52,6,10
245,4,5/29/17 16:29,5/29/17 16:29,9,1
239,3,5/29/17 5:23,5/29/17 5:24,1,10
239,1,5/29/17 16:13,5/29/17 16:14,7,1
239,3,5/29/17 4:07,5/29/17 4:08,4,6
50,2,5/29/17 8:25,5/29/17 8:25,5,1
50,1,5/29/17 4:26,5/29/17 4:27,8,2
50,4,5/29/17 18:25,5/29/17 18:26,1,7
50,4,5/29/17 19:33,5/29/17 19:33,3,4
23,3,5/29/17 7:55,5/29/17 7:55,2,1
23,2,5/29/17 18:55,5/29/17 18:55,5,3
23,1,5/29/17 12:13,5/29/17 12:13,5,6
23,3,5/29/17 14:44,5/29/17 14:45,3,8
114,1,5/29/17 18:20,5/29/17 18:20,8,5
114,1,5/29/17 9:47,5/29/17 9:47,5,6
114,1,5/29/17 19:38,5/29/17 19:38,3,1
114,4,5/29/17 19:27,5/29/17 19:27,4,3
114,1,5/29/17 18:47,5/29/17 18:48,3,8
123,2,5/29/17 9:10,5/29/17 9:11,5,7
123,1,5/29/17 9:55,5/29/17 9:56,2,10
234,4,5/29/17 17:01,5/29/17 17:02,10,6
234,4,5/29/17 12:18,5/29/17 12:19,7,9
234,2,5/29/17 17:05,5/29/17 17:06,2,4
0,4,5/29/17 13:46,5/29/17 13:47,2,7
0,2,5/29/17 19:41,5/29/17 19:41,3,10
0,4,5/29/17 5:19,5/29/17 5:19,4,9
0,1,5/29/17 13:15,5/29/17 13:15,1,6
13,1,5/29/17 17:24,5/29/17 17:25,2,9
13,3,5/29/17 8:05,5/29/17 8:06,3,9
13,1,5/29/17 19:55,5/29/17 19:56,7,4
13,3,5/29/17 14:43,5/29/17 14:43,8,3
239,4,5/29/17 6:41,5/29/17 6:42,5,2
239,3,5/29/17 15:05,5/29/17 15:06,2,9
239,3,5/29/17 10:26,5/29/17 10:27,5,7
193,1,5/29/17 4:28,5/29/17 4:28,7,2
193,3,5/29/17 18:40,5/29/17 18:41,9,5
193,1,5/29/17 19:37,5/29/17 19:37,4,3
193,3,5/29/17 18:35,5/29/17 18:35,7,10
108,3,5/29/17 19:29,5/29/17 19:30,9,4
108,2,5/29/17 14:46,5/29/17 14:46,7,8
108,3,5/29/17 10:39,5/29/17 10:39,4,7
108,2,5/29/17 14:42,5/29/17 14:42,7,10
108,3,5/29/17 19:52,5/29/17 19:53,10,7
232,2,5/29/17 8:39,5/29/17 8:40,1,9
232,2,5/29/17 19:33,5/29/17 19:33,4,3
232,1,5/29/17 19:27,5/29/17 19:27,4,6
232,3,5/29/17 10:23,5/29/17 10:23,8,6
232,3,5/29/17 16:31,5/29/17 16:31,4,1
216,4,5/29/17 4:39,5/29/17 4:40,5,2
216,1,5/29/17 16:18,5/29/17 16:19,6,1
216,3,5/29/17 4:07,5/29/17 4:08,3,8
296,4,5/29/17 9:35,5/29/17 9:36,7,3
296,3,5/29/17 11:53,5/29/17 11:54,9,1
78,3,5/29/17 11:12,5/29/17 11:12,4,6
78,4,5/29/17 9:46,5/29/17 9:46,7,5
298,2,5/29/17 13:32,5/29/17 13:32,9,8
298,4,5/29/17 13:13,5/29/17 13:14,9,1
99,2,5/29/17 11:57,5/29/17 11:57,5,7
99,4,5/29/17 17:53,5/29/17 17:54,8,2
99,2,5/29/17 16:30,5/29/17 16:31,9,6
79,2,5/29/17 10:04,5/29/17 10:04,7,10
79,1,5/29/17 17:41,5/29/17 17:41,7,10
79,2,5/29/17 16:36,5/29/17 16:36,2,4
141,1,5/29/17 5:54,5/29/17 5:55,1,6
141,3,5/29/17 15:41,5/29/17 15:41,10,2
141,4,5/29/17 4:20,5/29/17 4:20,8,10
141,4,5/29/17 6:43,5/29/17 6:43,7,2
20,4,5/29/17 18:55,5/29/17 18:55,7,9
20,3,5/29/17 15:40,5/29/17 15:41,8,1
20,4,5/29/17 19:57,5/29/17 19:58,5,1
20,3,5/29/17 15:49,5/29/17 15:49,1,2
20,4,5/29/17 8:02,5/29/17 8:03,10,1
158,4,5/29/17 17:50,5/29/17 17:50,6,3
158,1,5/29/17 13:26,5/29/17 13:26,4,2
158,4,5/29/17 11:03,5/29/17 11:03,8,2
158,1,5/29/17 4:05,5/29/17 4:05,2,7
279,2,5/29/17 5:16,5/29/17 5:16,6,9
279,1,5/29/17 4:57,5/29/17 4:57,8,7
279,1,5/29/17 5:39,5/29/17 5:39,3,10
88,1,5/29/17 19:50,5/29/17 19:50,7,2
88,3,5/29/17 8:44,5/29/17 8:44,9,3
79,2,5/29/17 12:22,5/29/17 12:22,3,9
79,4,5/29/17 8:38,5/29/17 8:38,7,10
79,2,5/29/17 4:55,5/29/17 4:55,4,10
292,3,5/29/17 14:17,5/29/17 14:17,6,5
292,2,5/29/17 11:38,5/29/17 11:38,6,9
292,3,5/29/17 8:25,5/29/17 8:26,1,10
292,2,5/29/17 18:08,5/29/17 18:08,8,5
84,3,5/29/17 17:44,5/29/17 17:45,1,7
84,3,5/29/17 16:36,5/29/17 16:36,9,7
84,3,5/29/17 4:52,5/29/17 4:52,6,5
182,1,5/29/17 10:19,5/29/17 10:19,10,8
182,4,5/29/17 19:12,5/29/17 19:14,1,10
182,1,5/29/17 12:16,5/29/17 12:17,6,3
182,4,5/29/17 7:43,5/29/17 7:44,1,10
182,2,5/29/17 11:51,5/29/17 11:51,5,9
201,1,5/29/17 13:03,5/29/17 13:03,9,1
201,4,5/29/17 7:04,5/29/17 7:05,9,4
201,4,5/29/17 9:02,5/29/17 9:03,5,9
201,1,5/29/17 8:31,5/29/17 8:31,1,3
108,2,5/29/17 13:10,5/29/17 13:11,2,6
108,2,5/29/17 4:17,5/29/17 4:18,4,1
108,4,5/29/17 7:33,5/29/17 7:33,5,6
108,3,5/29/17 5:38,5/29/17 5:38,6,2
152,4,5/29/17 5:16,5/29/17 5:17,9,1
152,4,5/29/17 17:52,5/29/17 17:53,3,10
152,1,5/29/17 9:48,5/29/17 9:49,2,4
22,4,5/29/17 13:26,5/29/17 13:26,5,9
22,4,5/29/17 16:10,5/29/17 16:11,1,8
291,2,5/29/17 4:03,5/29/17 4:04,3,10
291,1,5/29/17 6:00,5/29/17 6:01,5,10
291,4,5/29/17 12:02,5/29/17 12:03,8,5
291,4,5/29/17 19:06,5/29/17 19:07,10,3
29,1,5/29/17 14:12,5/29/17 14:12,7,5
29,4,5/29/17 11:56,5/29/17 11:57,4,7
29,3,5/29/17 13:39,5/29/17 13:40,7,1
29,4,5/29/17 6:43,5/29/17 6:43,1,4
29,1,5/29/17 17:00,5/29/17 17:01,6,3
290,2,5/29/17 18:56,5/29/17 18:57,10,4
290,3,5/29/17 15:53,5/29/17 15:53,7,8
290,3,5/29/17 17:17,5/29/17 17:17,6,5
290,4,5/29/17 10:53,5/29/17 10:53,2,4
148,2,5/29/17 19:57,5/29/17 19:58,9,1
148,4,5/29/17 7:51,5/29/17 7:51,10,7
93,2,5/29/17 8:14,5/29/17 8:15,1,3
93,4,5/29/17 15:01,5/29/17 15:01,7,6
93,2,5/29/17 18:16,5/29/17 18:16,6,8
181,3,5/29/17 13:47,5/29/17 13:48,8,4
181,2,5/29/17 5:49,5/29/17 5:49,8,10
181,2,5/29/17 4:13,5/29/17 4:13,2,4
181,1,5/29/17 17:56,5/29/17 17:57,4,9
181,3,5/29/17 10:39,5/29/17 10:39,7,6
256,3,5/29/17 9:31,5/29/17 9:33,1,10
256,1,5/29/17 13:03,5/29/17 13:03,5,6
256,4,5/29/17 11:40,5/29/17 11:41,1,7
167,1,5/29/17 5:39,5/29/17 5:40,4,10
167,2,5/29/17 18:34,5/29/17 18:35,9,1
167,4,5/29/17 17:15,5/29/17 17:15,7,6
167,1,5/29/17 15:02,5/29/17 15:02,8,3
108,1,5/29/17 16:44,5/29/17 16:44,7,10
108,4,5/29/17 13:54,5/29/17 13:54,6,8
108,1,5/29/17 9:10,5/29/17 9:10,3,5
108,4,5/29/17 8:06,5/29/17 8:06,2,4
108,1,5/29/17 15:18,5/29/17 15:18,8,7
271,2,5/29/17 6:47,5/29/17 6:47,6,2
271,3,5/29/17 19:55,5/29/17 19:55,6,3
271,3,5/29/17 10:05,5/29/17 10:05,2,6
163,1,5/29/17 4:27,5/29/17 4:28,4,8
163,2,5/29/17 19:48,5/29/17 19:48,8,9
163,1,5/29/17 19:11,5/29/17 19:11,1,2
163,1,5/29/17 17:25,5/29/17 17:25,8,3
163,2,5/29/17 5:39,5/29/17 5:39,2,5
185,3,5/29/17 10:07,5/29/17 10:07,5,4
185,1,5/29/17 14:40,5/29/17 14:40,3,2
185,2,5/29/17 8:24,5/29/17 8:25,10,3
185,2,5/29/17 17:06,5/29/17 17:06,2,10
206,2,5/29/17 7:56,5/29/17 7:56,6,5
206,2,5/29/17 6:51,5/29/17 6:51,2,3
206,1,5/29/17 7:39,5/29/17 7:39,7,5
206,1,5/29/17 10:35,5/29/17 10:35,7,9
248,3,5/29/17 7:46,5/29/17 7:46,7,6
248,3,5/29/17 8:32,5/29/17 8:32,1,2
135,2,5/29/17 9:40,5/29/17 9:40,6,9
135,2,5/29/17 7:30,5/29/17 7:31,4,9
135,4,5/29/17 4:38,5/29/17 4:38,2,5
135,2,5/29/17 8:30,5/29/17 8:31,3,2
135,1,5/29/17 7:37,5/29/17 7:37,3,10
277,2,5/29/17 18:57,5/29/17 18:58,4,1
277,3,5/29/17 19:47,5/29/17 19:47,1,4
277,3,5/29/17 8:21,5/29/17 8:21,9,5
277,4,5/29/17 4:08,5/29/17 4:09,10,2
277,1,5/29/17 11:25,5/29/17 11:25,4,8
254,3,5/29/17 13:38,5/29/17 13:39,3,7
254,1,5/29/17 14:13,5/29/17 14:14,4,1
254,2,5/29/17 8:27,5/29/17 8:28,10,9
254,2,5/29/17 4:45,5/29/17 4:45,3,2
232,1,5/29/17 9:18,5/29/17 9:18,8,3
232,2,5/29/17 16:45,5/29/17 16:45,6,7
277,2,5/29/17 14:03,5/29/17 14:03,4,1
277,3,5/29/17 4:22,5/29/17 4:23,4,7
277,4,5/29/17 11:06,5/29/17 11:06,5,7
7,2,5/29/17 16:55,5/29/17 16:55,4,5
7,1,5/29/17 12:23,5/29/17 12:23,9,10
7,4,5/29/17 12:39,5/29/17 12:39,5,3
126,4,5/29/17 9:51,5/29/17 9:51,1,2
126,4,5/29/17 8:53,5/29/17 8:53,4,6
278,4,5/29/17 16:14,5/29/17 16:14,5,4
278,1,5/29/17 16:29,5/29/17 16:29,4,7
278,4,5/29/17 19:31,5/29/17 19:32,10,5
278,1,5/29/17 18:03,5/29/17 18:04,10,1
278,3,5/29/17 9:52,5/29/17 9:52,9,10
224,2,5/29/17 8:40,5/29/17 8:41,1,10
224,3,5/29/17 6:15,5/29/17 6:16,8,5
108,1,5/29/17 13:19,5/29/17 13:19,10,8
108,3,5/29/17 5:10,5/29/17 5:10,6,7
108,1,5/29/17 15:46,5/29/17 15:46,1,2
108,1,5/29/17 16:45,5/29/17 16:46,8,2
108,4,5/29/17 11:16,5/29/17 11:16,5,3
284,4,5/29/17 4:51,5/29/17 4:52,8,9
284,3,5/29/17 7:27,5/29/17 7:28,10,3
284,1,5/29/17 9:27,5/29/17 9:28,10,2
109,2,5/29/17 18:10,5/29/17 18:10,5,7
109,1,5/29/17 16:25,5/29/17 16:25,5,4
109,2,5/29/17 11:11,5/29/17 11:12,6,7
2,3,5/29/17 15:36,5/29/17 15:36,7,4
2,1,5/29/17 14:28,5/29/17 14:28,9,3
2,3,5/29/17 15:04,5/29/17 15:05,9,3
182,4,5/29/17 16:23,5/29/17 16:23,10,9
182,2,5/29/17 9:18,5/29/17 9:19,4,7
182,3,5/29/17 10:23,5/29/17 10:23,5,2
182,2,5/29/17 8:21,5/29/17 8:22,6,2
46,3,5/29/17 18:37,5/29/17 18:37,7,6
46,1,5/29/17 17:31,5/29/17 17:31,6,10
208,1,5/29/17 10:51,5/29/17 10:51,3,6
208,3,5/29/17 15:27,5/29/17 15:27,2,1
208,1,5/29/17 4:57,5/29/17 4:58,5,2
208,1,5/29/17 5:09,5/29/17 5:09,3,5
208,2,5/29/17 11:03,5/29/17 11:04,1,8
107,1,5/29/17 13:49,5/29/17 13:49,8,4
107,3,5/29/17 5:46,5/29/17 5:46,5,1
107,1,5/29/17 12:09,5/29/17 12:11,10,1
107,2,5/29/17 17:32,5/29/17 17:33,7,3
107,4,5/29/17 9:44,5/29/17 9:44,7,3
36,3,5/29/17 13:01,5/29/17 13:01,2,1
36,2,5/29/17 11:15,5/29/17 11:15,4,8
88,3,5/29/17 10:18,5/29/17 10:19,5,1
88,1,5/29/17 5:38,5/29/17 5:38,3,6
88,2,5/29/17 18:31,5/29/17 18:31,3,2
169,4,5/29/17 16:51,5/29/17 16:52,1,5
169,4,5/29/17 13:32,5/29/17 13:33,6,3
169,2,5/29/17 4:04,5/29/17 4:04,3,2
14,2,5/29/17 13:52,5/29/17 13:52,6,7
14,4,5/29/17 5:55,5/29/17 5:56,4,9
14,4,5/29/17 6:03,5/29/17 6:04,10,3
14,2,5/29/17 13:22,5/29/17 13:22,4,1
14,2,5/29/17 18:06,5/29/17 18:06,2,1
224,4,5/29/17 5:00,5/29/17 5:01,2,8
224,4,5/29/17 9:02,5/29/17 9:02,7,8
224,4,5/29/17 13:40,5/29/17 13:41,6,2
224,1,5/29/17 18:30,5/29/17 18:30,6,4
224,1,5/29/17 17:37,5/29/17 17:38,10,2
246,4,5/29/17 11:03,5/29/17 11:03,4,7
246,1,5/29/17 10:48,5/29/17 10:48,4,8
246,3,5/29/17 14:18,5/29/17 14:18,5,6
246,3,5/29/17 18:21,5/29/17 18:22,9,3
246,1,5/29/17 4:26,5/29/17 4:26,3,7
237,3,5/29/17 15:39,5/29/17 15:39,9,3
237,2,5/29/17 9:56,5/29/17 9:56,1,2
237,4,5/29/17 15:16,5/29/17 15:16,8,9
237,1,5/29/17 13:17,5/29/17 13:18,6,10
1,1,5/29/17 14:45,5/29/17 14:46,10,1
1,1,5/29/17 10:11,5/29/17 10:11,6,8
1,2,5/29/17 6:53,5/29/17 6:53,5,6
1,2,5/29/17 17:10,5/29/17 17:10,5,2
199,3,5/29/17 9:42,5/29/17 9:42,9,7
199,4,5/29/17 6:30,5/29/17 6:31,6,3
229,3,5/29/17 13:57,5/29/17 13:57,4,2
229,1,5/29/17 17:55,5/29/17 17:55,7,6
229,3,5/29/17 17:43,5/29/17 17:43,6,8
231,1,5/29/17 9:05,5/29/17 9:06,1,9
231,2,5/29/17 13:11,5/29/17 13:11,8,9
231,2,5/29/17 11:14,5/29/17 11:14,4,6
231,3,5/29/17 17:35,5/29/17 17:35,2,5
231,1,5/29/17 13:06,5/29/17 13:07,5,10
128,4,5/29/17 8:36,5/29/17 8:37,10,4
128,3,5/29/17 5:39,5/29/17 5:39,3,4
128,1,5/29/17 15:06,5/29/17 15:07,8,3
128,1,5/29/17 14:05,5/29/17 14:06,2,8
35,3,5/29/17 18:56,5/29/17 18:56,2,1
35,4,5/29/17 8:45,5/29/17 8:45,4,9
35,1,5/29/17 16:36,5/29/17 16:37,10,4
35,4,5/29/17 10:20,5/29/17 10:21,8,4
35,1,5/29/17 15:49,5/29/17 15:49,8,3
90,2,5/29/17 16:14,5/29/17 16:15,3,10
90,4,5/29/17 13:17,5/29/17 13:17,4,1
90,4,5/29/17 6:12,5/29/17 6:12,4,3
61,1,5/29/17 9:31,5/29/17 9:32,7,2
61,2,5/29/17 5:31,5/29/17 5:31,8,1
274,1,5/29/17 16:13,5/29/17 16:13,9,5
274,1,5/29/17 4:46,5/29/17 4:46,1,3
274,4,5/29/17 9:15,5/29/17 9:15,2,1
274,4,5/29/17 6:22,5/29/17 6:22,8,9
274,1,5/29/17 14:41,5/29/17 14:42,5,1
18,3,5/29/17 15:53,5/29/17 15:53,9,5
18,1,5/29/17 19:00,5/29/17 19:00,10,7
18,4,5/29/17 12:15,5/29/17 12:15,2,10
231,3,5/29/17 5:06,5/29/17 5:07,10,3
231,1,5/29/17 6:12,5/29/17 6:13,1,6
231,4,5/29/17 6:56,5/29/17 6:56,6,2
231,2,5/29/17 6:31,5/29/17 6:31,4,5
87,4,5/29/17 7:44,5/29/17 7:45,1,6
87,1,5/29/17 15:15,5/29/17 15:16,10,8
87,3,5/29/17 18:14,5/29/17 18:15,5,1
87,4,5/29/17 16:41,5/29/17 16:42,3,8
87,3,5/29/17 10:43,5/29/17 10:44,8,6
132,4,5/29/17 10:29,5/29/17 10:29,9,10
132,3,5/29/17 10:18,5/29/17 10:18,2,1
132,1,5/29/17 10:12,5/29/17 10:12,2,4
132,2,5/29/17 6:20,5/29/17 6:20,5,9
21,4,5/29/17 13:31,5/29/17 13:31,5,3
21,2,5/29/17 16:21,5/29/17 16:22,2,10
122,3,5/29/17 8:24,5/29/17 8:24,5,8
122,4,5/29/17 7:24,5/29/17 7:25,9,3
122,4,5/29/17 9:33,5/29/17 9:33,2,4
122,4,5/29/17 16:09,5/29/17 16:09,2,4
96,2,5/29/17 16:54,5/29/17 16:54,10,4
96,4,5/29/17 5:20,5/29/17 5:21,1,8
256,2,5/29/17 10:02,5/29/17 10:03,6,1
256,4,5/29/17 15:13,5/29/17 15:13,2,3
256,1,5/29/17 12:53,5/29/17 12:53,4,5
199,2,5/29/17 16:02,5/29/17 16:03,5,9
199,1,5/29/17 12:55,5/29/17 12:55,3,2
199,2,5/29/17 17:26,5/29/17 17:26,2,7
199,3,5/29/17 4:57,5/29/17 4:57,4,2
48,3,5/29/17 17:00,5/29/17 17:00,3,1
48,1,5/29/17 14:28,5/29/17 14:29,2,8
48,2,5/29/17 19:48,5/29/17 19:48,1,6
48,3,5/29/17 14:18,5/29/17 14:18,7,3
208,1,5/29/17 16:25,5/29/17 16:26,4,9
208,2,5/29/17 12:01,5/29/17 12:01,3,8
192,4,5/29/17 8:49,5/29/17 8:49,7,4
192,1,5/29/17 18:39,5/29/17 18:39,1,6
192,2,5/29/17 12:54,5/29/17 12:55,9,3
10,4,5/29/17 5:56,5/29/17 5:56,3,7
10,2,5/29/17 19:19,5/29/17 19:19,6,7
10,4,5/29/17 10:33,5/29/17 10:33,4,6
137,4,5/29/17 5:22,5/29/17 5:22,10,5
137,2,5/29/17 10:21,5/29/17 10:21,7,8
203,3,5/29/17 4:16,5/29/17 4:16,5,7
203,1,5/29/17 9:31,5/29/17 9:31,9,6
203,2,5/29/17 5:28,5/29/17 5:29,10,6
203,2,5/29/17 16:29,5/29/17 16:29,7,8
208,3,5/29/17 12:50,5/29/17 12:50,3,4
208,4,5/29/17 5:47,5/29/17 5:47,5,6
249,3,5/29/17 6:24,5/29/17 6:24,1,5
249,3,5/29/17 12:04,5/29/17 12:04,5,6
249,3,5/29/17 13:35,5/29/17 13:36,2,4
249,3,5/29/17 10:28,5/29/17 10:28,9,6
110,1,5/29/17 5:30,5/29/17 5:30,7,1
110,3,5/29/17 17:12,5/29/17 17:12,4,1
86,4,5/29/17 11:30,5/29/17 11:30,1,4
86,4,5/29/17 6:22,5/29/17 6:22,2,3
3,1,5/29/17 14:27,5/29/17 14:28,9,5
3,3,5/29/17 10:17,5/29/17 10:17,8,10
228,2,5/29/17 15:53,5/29/17 15:53,7,2
228,1,5/29/17 19:47,5/29/17 19:47,4,6
228,2,5/29/17 10:18,5/29/17 10:19,9,1
228,2,5/29/17 5:35,5/29/17 5:35,5,10
138,1,5/29/17 10:45,5/29/17 10:45,1,2
138,1,5/29/17 8:49,5/29/17 8:49,5,7
138,1,5/29/17 5:05,5/29/17 5:05,6,8
138,3,5/29/17 18:47,5/29/17 18:47,7,8
138,2,5/29/17 4:14,5/29/17 4:15,1,10
54,4,5/29/17 15:03,5/29/17 15:03,10,5
54,3,5/29/17 10:15,5/29/17 10:16,5,8
54,4,5/29/17 12:17,5/29/17 12:17,6,8
54,3,5/29/17 12:46,5/29/17 12:46,5,6
285,4,5/29/17 18:42,5/29/17 18:43,3,10
285,4,5/29/17 14:18,5/29/17 14:18,7,2
285,1,5/29/17 8:24,5/29/17 8:25,5,1
285,3,5/29/17 5:11,5/29/17 5:11,2,4
285,4,5/29/17 11:08,5/29/17 11:08,3,10
11,4,5/29/17 18:02,5/29/17 18:02,8,5
11,4,5/29/17 17:24,5/29/17 17:25,8,4
11,4,5/29/17 8:17,5/29/17 8:17,10,3
1,2,5/29/17 17:26,5/29/17 17:26,5,4
1,4,5/29/17 4:00,5/29/17 4:00,5,6
1,3,5/29/17 18:08,5/29/17 18:08,2,4
265,4,5/29/17 14:36,5/29/17 14:37,2,10
265,1,5/29/17 6:11,5/29/17 6:11,10,9
265,3,5/29/17 16:20,5/29/17 16:21,8,9
179,4,5/29/17 4:09,5/29/17 4:09,1,10
179,3,5/29/17 19:24,5/29/17 19:25,8,4
179,1,5/29/17 12:27,5/29/17 12:28,9,6
43,4,5/29/17 17:48,5/29/17 17:48,1,4
43,2,5/29/17 9:15,5/29/17 9:16,2,7
43,2,5/29/17 14:41,5/29/17 14:42,1,3
43,3,5/29/17 18:44,5/29/17 18:45,2,10
95,1,5/29/17 6:46,5/29/17 6:47,7,2
95,2,5/29/17 19:53,5/29/17 19:54,6,2
95,2,5/29/17 6:42,5/29/17 6:43,10,2
95,4,5/29/17 14:03,5/29/17 14:04,6,2
95,1,5/29/17 16:23,5/29/17 16:23,6,3
18,1,5/29/17 9:10,5/29/17 9:10,9,8
18,3,5/29/17 10:03,5/29/17 10:03,10,8
18,4,5/29/17 5:46,5/29/17 5:46,6,7
18,4,5/29/17 5:25,5/29/17 5:25,8,9
18,4,5/29/17 4:32,5/29/17 4:33,4,8
260,4,5/29/17 4:19,5/29/17 4:19,3,1
260,4,5/29/17 19:34,5/29/17 19:34,1,4
260,2,5/29/17 16:17,5/29/17 16:17,7,4
147,2,5/29/17 6:48,5/29/17 6:48,3,5
147,2,5/29/17 11:39,5/29/17 11:39,7,4
147,1,5/29/17 17:25,5/29/17 17:25,1,3
147,2,5/29/17 15:22,5/29/17 15:22,9,10
147,4,5/29/17 6:42,5/29/17 6:42,5,1
54,2,5/29/17 6:14,5/29/17 6:15,4,7
54,4,5/29/17 4:52,5/29/17 4:52,6,5
54,3,5/29/17 13:04,5/29/17 13:05,7,6
167,4,5/29/17 10:46,5/29/17 10:46,4,5
167,3,5/29/17 8:55,5/29/17 8:55,10,9
167,2,5/29/17 19:08,5/29/17 19:08,6,7
167,4,5/29/17 9:20,5/29/17 9:21,8,4
167,1,5/29/17 6:17,5/29/17 6:18,8,2
268,4,5/29/17 9:26,5/29/17 9:27,3,10
268,2,5/29/17 19:21,5/29/17 19:22,7,3
165,4,5/29/17 4:48,5/29/17 4:48,5,4
165,1,5/29/17 9:13,5/29/17 9:13,4,8
185,3,5/29/17 10:04,5/29/17 10:04,2,1
185,2,5/29/17 7:06,5/29/17 7:07,6,5
33,2,5/29/17 16:26,5/29/17 16:26,2,6
33,4,5/29/17 5:54,5/29/17 5:54,1,2
33,1,5/29/17 14:48,5/29/17 14:49,5,7
9,3,5/29/17 10:38,5/29/17 10:39,9,1
9,4,5/29/17 13:05,5/29/17 13:05,2,6
9,2,5/29/17 12:41,5/29/17 12:41,8,1
198,4,5/29/17 17:36,5/29/17 17:36,8,1
198,3,5/29/17 6:46,5/29/17 6:47,10,4
198,4,5/29/17 16:21,5/29/17 16:21,6,4
198,3,5/29/17 5:40,5/29/17 5:41,6,9
44,3,5/29/17 6:01,5/29/17 6:02,8,4
44,1,5/29/17 19:57,5/29/17 19:58,10,1
262,3,5/29/17 9:13,5/29/17 9:14,5,2
262,4,5/29/17 10:08,5/29/17 10:09,6,8
262,1,5/29/17 10:04,5/29/17 10:05,5,7
262,2,5/29/17 6:13,5/29/17 6:14,1,9
262,2,5/29/17 15:14,5/29/17 15:14,7,4
157,3,5/29/17 8:10,5/29/17 8:11,2,10
157,1,5/29/17 4:48,5/29/17 4:49,10,3
157,3,5/29/17 12:56,5/29/17 12:56,2,5
157,2,5/29/17 16:51,5/29/17 16:52,7,6
157,1,5/29/17 5:54,5/29/17 5:54,7,1
160,3,5/29/17 19:08,5/29/17 19:09,8,10
160,1,5/29/17 4:50,5/29/17 4:50,6,7
160,3,5/29/17 7:49,5/29/17 7:49,6,9
160,4,5/29/17 6:56,5/29/17 6:56,6,9
260,1,5/29/17 13:17,5/29/17 13:17,8,6
260,1,5/29/17 16:02,5/29/17 16:02,9,7
106,2,5/29/17 11:48,5/29/17 11:49,7,9
106,3,5/29/17 11:50,5/29/17 11:50,4,3
106,1,5/29/17 18:49,5/29/17 18:49,6,9
106,2,5/29/17 16:07,5/29/17 16:07,6,9
106,4,5/29/17 19:05,5/29/17 19:05,1,4
265,2,5/29/17 6:26,5/29/17 6:27,1,10
265,1,5/29/17 10:25,5/29/17 10:25,4,9
265,2,5/29/17 14:31,5/29/17 14:32,10,7
240,3,5/29/17 16:04,5/29/17 16:04,9,10
240,1,5/29/17 7:24,5/29/17 7:24,7,5
240,1,5/29/17 14:36,5/29/17 14:37,9,7
240,1,5/29/17 15:25,5/29/17 15:25,10,7
240,1,5/29/17 7:49,5/29/17 7:49,7,5
93,3,5/29/17 18:03,5/29/17 18:03,2,4
93,3,5/29/17 14:49,5/29/17 14:50,2,10
93,4,5/29/17 10:55,5/29/17 10:56,7,5
93,3,5/29/17 8:00,5/29/17 8:00,7,3
93,2,5/29/17 18:56,5/29/17 18:56,1,6
13,4,5/29/17 7:40,5/29/17 7:40,7,2
13,2,5/29/17 17:15,5/29/17 17:15,10,5
13,3,5/29/17 7:00,5/29/17 7:00,8,10
88,4,5/29/17 13:23,5/29/17 13:24,1,6
88,1,5/29/17 19:10,5/29/17 19:10,3,8
